observation_month,available_date,effective_score,regime,structural_support_score,observed_conditions_score,structural_support_z,observed_conditions_z,anfci_z,real_yield_z,term_premium_z,reserves_z,anfci,dfii10,term_premium,reserves_3m_pct
2025-08,2025-09-30,41.2483121406,NEUTRAL,41.2483121406,61.5766470257,-0.5251012716,0.6945988215,0.6945988215,-1.3134880490,-1.2952578628,-0.1862579960,-0.576,1.8828571428571428,0.4890285714285715,-1.3970876223491246
2025-09,2025-10-31,39.8272760262,RESTRICTIVE,39.8272760262,61.9363108919,-0.6103634384,0.7161786535,0.7161786535,-1.1596454397,-1.1951217099,-0.8028652577,-0.5814999999999999,1.749047619047619,0.46152380952380956,-10.895644472725719
2025-10,2025-11-30,38.9786485898,RESTRICTIVE,38.9786485898,62.4667932708,-0.6612810846,0.7480075963,0.7480075963,-1.1510359276,-1.1892608123,-1.0528351947,-0.5885999999999999,1.7568181818181818,0.46419090909090904,-14.918770131211733
2025-11,2025-12-31,39.4208679502,RESTRICTIVE,39.4208679502,60.8377062930,-0.6347479230,0.6502623776,0.6502623776,-1.2062459585,-1.2433808498,-0.7396272612,-0.57175,1.8277777777777777,0.4849722222222222,-10.182460781769242
2025-12,2026-01-31,40.4234714537,NEUTRAL,40.4234714537,59.4604190874,-0.5745917128,0.5676251452,0.5676251452,-1.2600990869,-1.4284213090,-0.1774716005,-0.55825,1.8990909090909092,0.5498227272727273,-1.4924965475525132
2026-01,2026-02-28,41.3945239851,NEUTRAL,41.3945239851,61.8106264710,-0.5163285609,0.7086375883,0.7086375883,-1.2493736419,-1.5609054931,0.0363273031,-0.5862,1.907,0.601145,1.881271240626381
2026-02,2026-03-31,41.7187797041,NEUTRAL,41.7187797041,57.8955055755,-0.4968732178,0.4737303345,0.4737303345,-1.1496766101,-1.3769516809,0.0654050855,-0.54525,1.8247368421052632,0.5497736842105263,2.38829435756438
2026-03,2026-04-30,38.6919991573,RESTRICTIVE,38.6919991573,50.6571181588,-0.6784800506,0.0394270895,0.0394270895,-1.2134340018,-1.5316440664,-0.0082692235,-0.46725,1.9090909090909092,0.6098727272727273,1.2357096242996413
2026-04,2026-05-31,38.6332259836,RESTRICTIVE,38.6332259836,52.8156532869,-0.6820064410,0.1689391972,0.1689391972,-1.2199533933,-1.6253989792,-0.0516125886,-0.492,1.9368181818181818,0.6520045454545454,0.5858491866556292
2026-05,2026-06-30,38.4200438708,RESTRICTIVE,38.4200438708,55.1241506060,-0.6947973677,0.3074490364,0.3074490364,-1.2973451594,-1.9179626638,0.1286693159,-0.5186,2.039,0.765515,3.398617220177602
2026-06,2026-07-31,37.9684402601,RESTRICTIVE,37.9684402601,59.0994961494,-0.7218935844,0.5459697690,0.5459697690,-1.4075411335,-1.8362835506,-0.1897194224,-0.56375,2.179047619047619,0.7529238095238096,-1.4208296383880215
2026-07,2026-08-31,38.5402735199,RESTRICTIVE,38.5402735199,60.8383045647,-0.6875835888,0.6502982739,0.6502982739,-1.5448325872,-1.9049004328,0.0491003909,-0.5848,2.3531818181818185,0.792490909090909,2.2603653328189255
2026-08,2026-09-30,36.4297804177,RESTRICTIVE,36.4297804177,61.0184432535,-0.8142131749,0.6611065952,0.6611065952,-1.5640097745,-1.9769633177,-0.3769862028,-0.589,2.4066666666666667,0.8352600000000001,-4.28079020139831
